
かみ,髪,かみ,10
かみだな,神棚,かみだな,10
かみなり,稲妻,いなづま,10
かみなり,雷,かみなり,10
かゆみ,痒み,かゆみ,10
からだ,体,からだ,10
からだはしほん,体は資本,からだはしほん,10
かるい,軽い,かるい,10
かわ,河,かわ,10
かわ,川,かわ,10
かわ,皮,かわ,10
がんか,眼科,がんか,10
かんがい,感慨深い,かんがいぶかい,10
かんかい,換骨奪胎,かんこつだったい,10
かんがいむりょう,感慨無量,かんがいむりょう,10
かんがえ,考え,かんがえ,10
かんがえなおす,考え直す,かんがえなおす,10
かんかく,感覚,かんかく,10
かんき,換気,かんき,10
かんきょう,環境,かんきょう,10
かんげい,歓迎,かんげい,10
かんけい,関係,かんけい,10
かんげき,感激,かんげき,10
かんけつ,簡潔,かんけつ,10
かんげん,限度,げんかい,10
がんけんしん,癌検診,がんけんしん,10
かんご,看護,かんご,10
かんごあんない,看護案内,かんごあんない,10
かんこう,観光,かんこう,10
かんごし,看護師,かんごし,10
かんざし,簪,かんざし,10
かんさつ,観察,かんさつ,10
かんし,監視,かんし,10
かんしゃ,感謝,かんしゃ,10
かんしゃかんげき,感謝感激,かんしゃかんげき,10
かんしゅう,慣習,かんしゅう,10
かんじょう,感情,かんじょう,10
かんせつ,関節,かんせつ,10
かんぜん,完全,かんぜん,10
かんせん,感染,かんせん,10
かんぜんち,勧善懲悪,かんぜんちょうあく,10
かんぜんちょうあく,勧善懲悪,かんぜんちょうあく,10
かんそう,感想,かんそう,10
かんぞう,肝臓,かんぞう,10
かんそく,観測,かんそく,10
かんたん,簡単,かんたん,10
かんにん,我慢,がまん,10
かんにん,堪忍袋の緒が切れる,かんにんぶくろのおがきれる,10
がんにん,癌,がん,10
かんにんぶくろのおがきれる,堪忍袋の緒が切れる,かんにんぶくろのおがきれる,10
かんばつ,干魃,かんばつ,10
がんばる,頑張る,がんばる,10
き,奇,き,10
き,気,き,10
き,木,き,10
きいろ,黄,きいろ,10
きおく,記憶,きおく,10
きおん,気温,きおん,10
きかい,機会,きかい,10
きかい,機械,きかい,10
きがすす,気が進む,きがすすむ,10
きがすすむ,気が進む,きがすすむ,10
きがすむ,気が済む,きがすむ,10
ききたい,聞きたい,ききたい,10
きぎょう,企業,きぎょう,10
きく,菊,きく,10
きく,聞く,きく,10
きくのはいっときのはじ,効くは一時の恥,きくはいっときのはじ,10
きくはいっときのはじ、きかぬはいっしょうのそん,聞くは一時の恥、聞かぬは一生の損,きくはいっときのはじきかぬはいっしょうのそん,10
きけん,危険,きけん,10
きこう,気候,きこう,10
きさい,記載,きさい,10
きじ,記事,きじ,10
きじゅ,喜寿,きじゅ,10
ぎじゅつ,技術,ぎじゅつ,10
きじゅん,基準,きじゅん,10
きしょう,気象,きしょう,10
きずな,絆,きずな,10
きせつ,季節,きせつ,10
きそ,基礎,きそ,10
きそく,規則,きそく,10
きた,北,きた,10
きたい,期待,きたい,10
きづかい,気遣い,きづかい,10
きのめどき,木の芽時,きのめどき,10
きぶん,気分,きぶん,10
きぼ,規模,きぼ,10
きぼう,希望,きぼう,10
きぼう,希望に満ちた,きぼうにみちた,10
きほん,基本,きほん,10
ぎむ,義務,ぎむ,10
きもち,気,きもち,10
きもち,気持ち,きもち,10
きもの,着物,きもの,10
ぎもん,疑問,ぎもん,10
きゃっかん,客観,きゃっかん,10
きゅうか,休暇,きゅうか,10
きゅうか,休養,きゅうよう,10
きゅうきゅう,救急,きゅうきゅう,10
きゅうげき,急激,きゅうげき,10
きゅうしき,旧式,きゅうしき,10
きゅうじつ,休日,きゅうじつ,10
きゅうしゃく,旧約聖書,きゅうやくせいしょ,10
きゅうそく,休息,きゅうそく,10
きゅうそく,急速,きゅうそく,10
きゅうて,急転直下,きゅうてんちょっか,10
きゅうてん,急転直下,きゅうてんちょっか,10
きゅうてんちょっか,急転直下,きゅうてんちょっか,10
きよい,清い,きよい,10
きょう,凶,きょう,10
きょう,今日,きょう,10
きょういく,教育,きょういく,10
きょうえい,競泳,きょうえい,10
きょうえん,共演,きょうえん,10
きょうかい,協会,きょうかい,10
きょうかい,境界,きょうかい,10
きょうかい,教会,きょうかい,10
ぎょうかい,業界,ぎょうかい,10
きょうかん,共感,きょうかん,10
きょうきゅう,供給,きょうきゅう,10
きょうげん,狂言,きょうげん,10
きょうこう,強硬,きょうこう,10
ぎょうこうとっぱ,強行突破,きょうこうとっぱ,10
きょうさん,共産,きょうさん,10
きょうし,教師,きょうし,10
ぎょうじ,行事,ぎょうじ,10
きょうしつ,教室,きょうしつ,10
きょうしゅつ,強襲上陸,きょうしゅうじょうりく,10
きょうしゅふう,行雲流水,こううんりゅうすい,10
きょうそう,競争,きょうそう,10
きょうぞん,共存,きょうぞん,10
きょうぞんき,共存共栄,きょうぞんきょうえい,10
きょうぞんどうたい,共存共栄,きょうぞんきょうえい,10
きょうちょう,協調,きょうちょう,10
きょうちょう,強調,きょうちょう,10
きょうつう,共通,きょうつう,10
きょうてん,驚天動地,きょうてんどうち,10
きょうどう,共同,きょうどう,10
きょうふ,恐怖,きょうふ,10
きょうみ,興味津々,きょうみしんしん,10
きょうみしんしん,興味津々,きょうみしんしん,10
ぎょうむ,業務,ぎょうむ,10
きょうよう,教養,きょうよう,10
きょうようあんない,教養案内,きょうようあんない,10
きょうりょく,協力,きょうりょく,10
きょうりょく,強力,きょうりょく,10
ぎょぎょう,漁業,ぎょぎょう,10
きょげんへき,虚言癖,きょげんへき,10
きょしんた,虚心坦懐,きょしんたんかい,10
きょしんたんかい,虚心坦懐,きょしんたんかい,10
きょてん,拠点,きょてん,10
きょひ,拒否,きょひ,10
きょむ,虚無,きょむ,10
きょむじんげき,虚無主義,きょむしゅぎ,10
きょり,距離,きょり,10
きょろんへ,虚言癖,きょげんへき,10
きろく,記録,きろく,10
ぎろん,議論,ぎろん,10
きをき,気を利かせる,きをきかせる,10
きをきかせる,気を利かせる,きをきかせる,10
きをす,気が済む,きがすむ,10
きをつかう,気を使う,きをつかう,10
きをとりなおす,気を取り直す,きをとりなおす,10
きをぬく,気を抜く,きをぬく,10
きをゆるす,気を許す,きをゆるす,10
きん,金,きん,10
ぎん,銀,ぎん,10
きんがく,金額,きんがく,10
きんかくじ,金閣寺,きんかくじ,10
ぎんかくじ,銀閣寺,ぎんかくじ,10
きんがしん,謹賀新年,きんがしんねん,10
きんがしんねん,謹賀新年,きんがしんねん,10
きんきゅう,緊急,きんきゅう,10
ぎんこう,銀行,ぎんこう,10
きんし,禁止,きんし,10
きんじょ,近所,きんじょ,10
